ORIGINAL,uri
"Effinger, John Robert, 1869-1933.",/agents/people/5317
"Safford, Homer Erwin, 1869-1933.",/agents/people/5318
"McGregor, Tracy William, 1869-1936.",/agents/people/5319
"Cowles, Henry Chandler, 1869-1939.",/agents/people/5320
"Cushing, Harvey, 1869-1939.",/agents/people/5321
"Dodd, William Edward, 1869-1940.",/agents/people/5322
"Goldman, Emma, 1869-1940.",/agents/people/5323
"Potter, William W., 1869-1940.",/agents/people/5324
"Rentschler, J. Fred, 1869-1940.",/agents/people/5325
"Smith, Richard Root, 1869-1940.",/agents/people/5326
"Bullock, Charles Jesse, 1869-1941.",/agents/people/5327
"Thompson, James Westfall, 1869-1941.",/agents/people/5328
"Mann, Charles Riborg, 1869-1942.",/agents/people/5330
"Lindsey, Ben B. (Ben Barr), 1869-1943.",/agents/people/5331
"Brookhart, Smith Wildman, 1869-1944.",/agents/people/5332
"Dixon, Frank Haigh, 1869-1944",/agents/people/5333
"Leacock, Stephen, 1869-1944.",/agents/people/5334
"Moses, George Higgins, 1869-1944.",/agents/people/5335
"Thompson, William Hale, 1869-1944.",/agents/people/5336
"Baldwin, Frank Conger, 1869-1945.",/agents/people/5337
"Farrand, Max, 1869-1945.",/agents/people/5338
"Smyser, Carme Hostetter, 1869-1945.",/agents/people/5339
"Taylor, A. E. (Alfred Edward), 1869-1945.",/agents/people/5340
"Tarkington, Booth, 1869-1946.",/agents/people/5341
"Monroe, Paul, 1869-1947.",/agents/people/5342
"Gandhi, Mahatma, 1869-1948.",/agents/people/5343
"Angell, James Rowland, 1869-1949.",/agents/people/5344
"Bates, Henry Moore, 1869-1949.",/agents/people/5345
"Brooks, Stratton D. (Stratton Duluth), 1869-1949.",/agents/people/5346
"Colby, Bainbridge, 1869-1950.",/agents/people/5347
"Lewis, David J. (David John), 1869-1952.",/agents/people/5348
"Turner, George Kibbe, 1869-1952.",/agents/people/5349
"Fairchild, David, 1869-1954.",/agents/people/5350
"Scott, Walter Dill, 1869-1955.",/agents/people/5351
"Murray, William Henry, 1869-1956.",/agents/people/5352
"Johnson, Albert, 1869-1957.",/agents/people/5353
"McKellar, Kenneth Douglas, 1869-1957.",/agents/people/5354
"Florer, Warren Washburn, 1869-1958.",/agents/people/5355
"Hulbert, Henry Schoolcraft, 1869-1959.",/agents/people/5356
"MacManus, Seumas, 1869-1960.",/agents/people/5357
"Brown, Walter Folger, 1869-1961.",/agents/people/5358
"Woodworth, Robert Sessions, 1869-1962.",/agents/people/5359
"Aguinaldo, Emilio, 1869-1964.",/agents/people/5360
"Hamilton, Alice, 1869-1970.",/agents/people/5361
"Bulkley, Harry C. (Harry Conant), b. 1870.",/agents/people/5362
"Holmes, Burton, b. 1870.",/agents/people/5363
"Menken, S. Stanwood, 1870-",/agents/people/5364
"Moore, Andrew L., 1870-",/agents/people/5365
"Randall, Harrison M. (Harrison McAllister), 1870-",/agents/people/5366
"Smith, William Morris, b. 1870.",/agents/people/5367
"Strohm, Adam Julius, 1870-",/agents/people/5368
"Weber, Al H., 1870-",/agents/people/5369
"Denby, Edwin, 1870-1929.",/agents/people/5370
"Green, Frederick Robin, 1870-1929.",/agents/people/5371
"Belden, Charles Francis Dorr, 1870-1931.",/agents/people/5372
"Hall, E. K. (Edward Kimball), 1870-1932.",/agents/people/5373
"Frazier, Charles H. (Charles Harrison), 1870-1936.",/agents/people/5374
"Norbeck, Peter, 1870-1936.",/agents/people/5375
"Warren, Charles Beecher, 1870-1936.",/agents/people/5376
"Haskins, Charles Homer, 1870-1937.",/agents/people/5377
"White, William A. (William Alanson), 1870-1937.",/agents/people/5378
"Cardozo, Benjamin N. (Benjamin Nathan), 1870-1938.",/agents/people/5379
"Bennett, James O'Donnell, 1870-1940.",/agents/people/5380
"Thieme, Hugo P. (Hugo Paul), 1870-1940.",/agents/people/5381
"Brödel, Max, 1870-1941.",/agents/people/5382
"Carr, Wilbur J. (Wilbur John), 1870-1942.",/agents/people/5383
"Baird, Charles, 1870-1944.",/agents/people/5384
"Moffatt, James, 1870-1944.",/agents/people/5385
"Calder, Alexander Stirling, 1870-1945.",/agents/people/5386
"Campbell, Robert Clair, 1870-1945.",/agents/people/5387
"Baker, Ray Stannard, 1870-1946.",/agents/people/5388
"Teggart, Frederick John, 1870-1946.",/agents/people/5389
"Bigelow, Samuel Lawrence, 1870-1947.",/agents/people/5390
"Clark, Hubert Lyman, 1870-1947.",/agents/people/5391
"Greene, Evarts Boutell, 1870-1947.",/agents/people/5392
"Lillie, Frank Rattray, 1870-1947.",/agents/people/5393
"Lamont, Thomas W. (Thomas William), 1870-1948.",/agents/people/5394
"Gore, Mr. (Thomas Pryor), 1870-1949.",/agents/people/5395
"Giannini, Amadeo Peter, 1870-1949.",/agents/people/5396
"Hubbell, Clarence, 1870-1950.",/agents/people/5397
"Cornelius, Louis A., 1870-1951.",/agents/people/5398
"Green, William, 1870-1952.",/agents/people/5399
"Weinman, Adolph Alexander, 1870-1952.",/agents/people/5400
"Bolton, Herbert Eugene, 1870-1953.",/agents/people/5401
"Denny, George Hutcheson, 1870-1955.",/agents/people/5402
"Green, Camilla B., 1870-1955.",/agents/people/5403
"Lovett, Robert Morss, 1870-1956.",/agents/people/5404
"Cox, James M. (James Middleton), 1870-1957.",/agents/people/5405
"Weller, Charles Frederick, 1870-1957.",/agents/people/5406
"Forbes, W. Cameron (William Cameron), 1870-1959.",/agents/people/5407
"Guffey, Joseph F., 1870-1959.",/agents/people/5408
"Anderson, Susan, 1870-1960.",/agents/people/5409
"Claude, Georges, 1870-1960.",/agents/people/5410
"Lorch, Emil, 1870-1963.",/agents/people/5411
"Pound, Roscoe, 1870-1964.",/agents/people/5412
"Baruch, Bernard M. (Bernard Mannes), 1870-1965.",/agents/people/5413
"Alden, William C. (William Clinton), b. 1871.",/agents/people/5415
"Boucke, Ewald A. (Ewald Augustus), 1871-",/agents/people/5416
"Case, E. C. (Ermine Cowles), b. 1871.",/agents/people/5417
"Coudert, Frederic R. (Frederic RenÃ©), 1871-",/agents/people/5418
"Coudert, Frederic R. (Frederic René), 1871-",/agents/people/5419
"Davis, Calvin Olin, 1871-",/agents/people/5420
"Durand, Edward Dana, b. 1871.",/agents/people/5421
"Reid, Neil E., 1871-",/agents/people/5422
"Shurly, Burt Russell, 1871-",/agents/people/5423
"Schaudinn, Fritz, 1871-1906.",/agents/people/5424
"Ricketts, Howard Taylor, 1871-1910.",/agents/people/5425
"Maxey, John O., 1871-1920.",/agents/people/5426
"Buck, Gertrude, 1871-1922.",/agents/people/5427
"Shrady, Henry Merwin, 1871-1922.",/agents/people/5428
"London, Meyer, 1871-1926.",/agents/people/5429
"Hall, James Parker, 1871-1928.",/agents/people/5430
"Lockwood, Albert Lewis, 1871-1933.",/agents/people/5431
"Barrett, Albert M. (Albert Moore), 1871-1936.",/agents/people/5432
"Howe, Louis McHenry, 1871-1936.",/agents/people/5434
"Baker, Newton Diehl, 1871-1937.",/agents/people/5435
"Rutherford, Ernest, 1871-1937.",/agents/people/5436
"Carpenter, Frank W. (Frank Watson), 1871-1938.",/agents/people/5437
"Garner, James Wilford, 1871-1938.",/agents/people/5438
"Washburn, Margaret Floy, 1871-1939.",/agents/people/5439
"Andrews, C. F. (Charles Freer), 1871-1940.",/agents/people/5440
"Guthrie, Kenneth Sylvan, 1871-1940.",/agents/people/5441
"Hollander, Jacob Harry, 1871-1940.",/agents/people/5442
"Koch, Theodore Wesley, 1871-1941.",/agents/people/5443
"Mosher, Gouverneur Frank, 1871-1941.",/agents/people/5444
"Trafford, Bernard Walton, 1871-1941.",/agents/people/5445
"Bodenstein, Max, 1871-1942.",/agents/people/5446
"Fleischer, Charles, 1871-1942.",/agents/people/5447
"Reeves, Jesse Siddall, 1871-1942",/agents/people/5448
"Polk, Frank L. (Frank Lyon), 1871-1943.",/agents/people/5449
"Smith, George Otis, 1871-1944.",/agents/people/5450
"Woodruff, Eugene Cyrus, 1871-1944",/agents/people/5451
"Dreiser, Theodore, 1871-1945.",/agents/people/5452
"Horton, Bryson Dexter, 1871-1945.",/agents/people/5453
"Randall, John Herman, 1871-1946.",/agents/people/5454
"Rowe, Leo S., 1871-1946.",/agents/people/5455
"Yost, Fielding Harris, 1871-1946.",/agents/people/5456
"Shields, Edmund Claude, 1871-1947.",/agents/people/5457
"Wright, Orville, 1871-1948.",/agents/people/5458
"Hammond, John Henry, 1871-1949.",/agents/people/5459
"Reed, Clyde Martin, 1871-1949.",/agents/people/5460
"Graves, Henry Solon, 1871-1951.",/agents/people/5461
"Elmslie, George Grant, 1871-1952.",/agents/people/5462
"McCallum, George P. (George Porterfield), 1871-1952.",/agents/people/5463
"North, Walter Harper, 1871-1952.",/agents/people/5464
"Winship, George Parker, 1871-1952.",/agents/people/5465
"Gilmore, Eugene Allen, 1871-1953.",/agents/people/5466
"Blakeslee, George Hubbard, 1871-1954.",/agents/people/5467
"Bishop, William Warner, 1871-1955.",/agents/people/5468
"Hull, Cordell, 1871-1955.",/agents/people/5469
"Weygandt, Cornelius, 1871-1957.",/agents/people/5470
"Fife, Robert Herndon, 1871-1958.",/agents/people/5471
"Van Dusen, Charles Belden, 1871-1958.",/agents/people/5472
"Clark, J. Reuben (Joshua Reuben), 1871-1961.",/agents/people/5473
"Goodspeed, Edgar Johnson, 1871-1962.",/agents/people/5474
"Butzel, Henry M. (Henry Magnus), 1871-1963",/agents/people/5475
"Eddy, Sherwood, 1871-1963.",/agents/people/5476
"Hinsdale, Mildred, 1871-1971.",/agents/people/5477
"Gansser, Augustus H., 1872-",/agents/people/5478
"Lovett, William Pierce, 1872-",/agents/people/5479
"Reeves, Jesse Siddall,1872-",/agents/people/5480
"Sadler, Herbert Charles, 1872-",/agents/people/5481
"Sellery, George C. (George Clarke), 1872-",/agents/people/5482
"Van Denburgh, John, 1872-1924.",/agents/people/5483
"Kuhn, Franz Christian, 1872-1926.",/agents/people/5484
"Morse, Warner Jackson, 1872-1931.",/agents/people/5485
"Bonstelle, Laura Justine, 1872-1932.",/agents/people/5486
"Coolidge, Calvin, 1872-1933.",/agents/people/5487
"Mendel, Lafayette B. (Lafayette Benedict), 1872-1935.",/agents/people/5488
"Ward, Henshaw, 1872-1935.",/agents/people/5489
"Couzens, James, 1872-1936.",/agents/people/5490
"Dern, George Henry, 1872-1936.",/agents/people/5491
"Forrestal, James, 1872-1936.",/agents/people/5492
"Green, Fred W. (Fred Warren), 1872-1936.",/agents/people/5493
"Strauss, Louis Abraham, 1872-1938.",/agents/people/5495
"Anderson, Henry Clay, 1872-1939.",/agents/people/5496
"Parsons, William Edward, 1872-1939.",/agents/people/5497
"Phelps, William Henry, 1872-1939.",/agents/people/5498
"Pittman, Key, 1872-1940.",/agents/people/5499
"Muir, Ramsay, 1872-1941.",/agents/people/5500
"Curtis, Heber Doust, 1872-1942.",/agents/people/5501
"Reeves, Jesse Siddall, 1872-1942",/agents/people/5502
"Willstðatter, Richard, 1872-1942.",/agents/people/5503
"Gillen, Martin James, 1872-1943.",/agents/people/5504
"Perry, Clarence Arthur, 1872-1944",/agents/people/5505
"Cabot, Hugh, 1872-1945.",/agents/people/5506
"Bruce, James D. (James Deacon), 1872-1946.",/agents/people/5507
"Staebler, Edward William, 1872-1946.",/agents/people/5508
"Stone, Harlan Fiske, 1872-1946.",/agents/people/5509
"Fairlie, John A. (John Archibald), 1872-1947.",/agents/people/5510
"Parker, Frank, 1872-1947.",/agents/people/5511
"Walsh, David Ignatius, 1872-1947.",/agents/people/5512
"Knapp, Mark Stevens, 1872-1948.",/agents/people/5513
"Doubleday, Russell, 1872-1949.",/agents/people/5514
"Villard, Oswald Garrison, 1872-1949.",/agents/people/5515
"Blum, Léon, 1872-1950.",/agents/people/5516
"Cavanagh, George, 1872-1950.",/agents/people/5517
"Holt, Hamilton, 1872-1951.",/agents/people/5518
"Sforza, Carlo, conte, 1872-1952.",/agents/people/5519
"Hughes, Percy, 1872-1952.",/agents/people/5520
"Macauley, Alvan, 1872-1952.",/agents/people/5521
"Rankin, Thomas Ernest, 1872-1953.",/agents/people/5522
"McBride, Francis Scott, 1872-1955.",/agents/people/5523
"Hughes, Rupert, 1872-1956.",/agents/people/5524
"King, Judson, 1872-1958.",/agents/people/5525
"Vaughan Williams, Ralph, 1872-1958.",/agents/people/5526
"Ferry, Dexter Mason, 1872-1959.",/agents/people/5527
"Hapgood, William Powers, 1872-1960.",/agents/people/5528
"Pillsbury, W. B. (Walter Bowers), 1872-1960.",/agents/people/5529
"Prentiss, James Henry, 1872-1960.",/agents/people/5530
"Sedgwick, Ellery, 1872-1960.",/agents/people/5531
"Stevenson, Burton Egbert, 1872-1962.",/agents/people/5532
"Meiklejohn, Alexander, 1872-1964.",/agents/people/5533
"Fuller, Ella G. (Ella Grace), 1872-1968.",/agents/people/5534
"Johnston, Clarence Thomas, 1872-1970.",/agents/people/5535
"Russell, Bertrand, 1872-1970.",/agents/people/5536
"Brennan, John V., 1872-1971.",/agents/people/5537
"Carr, Harvey, 1873-",/agents/people/5538
"Dawson, Percy M. (Percy Millard), 1873-",/agents/people/5539
"Farrell, Charles H., 1873-",/agents/people/5540
"Marston, George A., 1873-",/agents/people/5541
"Reeves, Alfred L., 1873-",/agents/people/5542
"Seaton, John Lawrence, 1873-",/agents/people/5543
"Tausend, Albert William, 1873-",/agents/people/5544
"Vandercook, Roy C., 1873-",/agents/people/5545
"Watkins, Lucius Whitney, 1873-",/agents/people/5546
"White, Alfred H. (Alfred Holmes), 1873-",/agents/people/5547
"White, Charles, b. 1873.",/agents/people/5548
"LeFavour, David, 1873-1910.",/agents/people/5549
"Wedemeyer, William Walter, 1873-1913.",/agents/people/5550
"Caruso, Enrico, 1873-1921.",/agents/people/5551
"Wilcox, Delos F. (Delos Franklin), 1873-1928.",/agents/people/5552
"Morrow, Dwight W. (Dwight Whitney), 1873-1931.",/agents/people/5553
"Chalmers, Hugh, 1873-1932.",/agents/people/5554
"Ashford, Bailey K. (Bailey Kelly), 1873-1934.",/agents/people/5555
"Coffin, Howard Earle, 1873-1937.",/agents/people/5556
"Lee, Alfred Oughton, 1873-1938.",/agents/people/5557
"Robertson, James Alexander, 1873-1939.",/agents/people/5558
"Claparède, Edouard, 1873-1940.",/agents/people/5559
"Cross, Arthur Lyon, 1873-1940.",/agents/people/5560
"Ketcham, John Clark, 1873-1941.",/agents/people/5561
"Graves, Bibb, 1873-1942.",/agents/people/5562
"Rachmaninoff, Sergei, 1873-1943.",/agents/people/5563
"Steagall, Henry Bascom, 1873-1943.",/agents/people/5564
"Carrel, Alexis, 1873-1944.",/agents/people/5565
"Henderson, Yandell, 1873-1944.",/agents/people/5566
"Pinchot, Amos Richards Eno, 1873-1944.",/agents/people/5567
"Roth, Linda Gage, 1873-1944.",/agents/people/5568
"Smith, Alfred Emanuel, 1873-1944.",/agents/people/5569
"Smith, Hal Horace, 1873-1944.",/agents/people/5570
"Becker, Carl Lotus, 1873-1945.",/agents/people/5571
"James, William Francis, 1873-1945.",/agents/people/5572
"Judd, Charles Hubbard, 1873-1946.",/agents/people/5573
"White, Stewart Edward, 1873-1946.",/agents/people/5574
"Cather, Willa, 1873-1947.",/agents/people/5575
"McCall, Ernest James, 1873-1950",/agents/people/5576
"Saarinen, Eliel, 1873-1950.",/agents/people/5577
"Dykema, Peter W. (Peter William), 1873-1951.",/agents/people/5578
"Groesbeck, Alexander J. (Alexander Joseph), 1873-1953.",/agents/people/5579
"Barrows, David P., 1873-1954",/agents/people/5581
"Adams, Charles C. (Charles Christopher), 1873-1955.",/agents/people/5582
"Davis, John W. (John William), 1873-1955.",/agents/people/5583
"Fuller, George N. (George Newman), 1873-1957.",/agents/people/5584
"Harrison, Francis Burton, 1873-1957.",/agents/people/5585
"Becker, May Lamberton, 1873-1958.",/agents/people/5586
"Moore, G. E. (George Edward), 1873-1958.",/agents/people/5587
"Seabury, Samuel, 1873-1958.",/agents/people/5588
"Taggart, Ganson, 1873-1959.",/agents/people/5589
"Avery, Sewell Lee, 1873-1960.",/agents/people/5590
"Mackenzie, William Dexter, 1873-1960.",/agents/people/5591
"McKenzie, William Dexter, 1873-1960.",/agents/people/5592
"Drew, Walter, 1873-1961.",/agents/people/5593
"Curch, H. Edmund, 1873-1962.",/agents/people/5594
"Ford, Guy Stanton, 1873-1962.",/agents/people/5595
"Perry, Maude Elaine Caldwell, 1873-1963.",/agents/people/5596
"Euler, Hans von, 1873-1964.",/agents/people/5597
"Raab, Alice Cary, 1873-1964.",/agents/people/5598
"Hocking, William Ernest, 1873-1966.",/agents/people/5599
"Parker, Francis LeJau, 1873-1966",/agents/people/5600
"Safford, Gertrude Sunderland, 1873-1967.",/agents/people/5601
"Upjohn, Lawrence Northcote, 1873-1967.",/agents/people/5602
"Clemens, Mary Strong, 1873-1968.",/agents/people/5603
"Andrews, Roger, 1874-",/agents/people/5604
"Cady, Burt D., 1874-",/agents/people/5605
"Mitchell, William D. (William De Witt), b. 1874.",/agents/people/5606
"Newhall, R. Frank, 1874-",/agents/people/5607
"Richardson, Hilary Goode, 1874-",/agents/people/5608
"Sunderland, Edson R. (Edson Read), b. 1874.",/agents/people/5609
"Wykes, Roger Irving, 1874-",/agents/people/5610
"Zeigen, Frederic H., 1874-",/agents/people/5611
"Burton, Marion Le Roy, 1874-1925.",/agents/people/5612
"Holst, Gustav, 1874-1934.",/agents/people/5613
"Lyons, Chalmers John, 1874-1935.",/agents/people/5614
"Arps, George Frederick, 1874-1939.",/agents/people/5615
"Mapes, Carl Edgar, 1874-1939.",/agents/people/5616
"Hamilton, George L. (George Livingstone), 1874-1940.",/agents/people/5617
"Merriam, Julia Bemis Sturtevant, 1874-1941.",/agents/people/5618
"Senseney, George Eyster, 1874-1943.",/agents/people/5619
"Knox, Frank, 1874-1944.",/agents/people/5620
"Crouse, John Robert, 1874-1946.",/agents/people/5621
"Lonergan, Augustine, 1874-1947.",/agents/people/5622
"Beard, Charles Austin, 1874-1948.",/agents/people/5623
"Wise, Stephen S. (Stephen Samuel), 1874-1949.",/agents/people/5624
"King, William Lyon Mackenzie, 1874-1950.",/agents/people/5626
"Schoenberg, Arnold, 1874-1951.",/agents/people/5627
"Christensen, John Cornelius, 1874-1952.",/agents/people/5628
"Huntington, E. V. (Edward Vermilye), 1874-1952.",/agents/people/5629
"Ickes, Harold L. (Harold LeClair), 1874-1952.",/agents/people/5630
"Sullivan, Mark, 1874-1952.",/agents/people/5631
"Bailey, Vernon Howe, 1874-1953.",/agents/people/5632
"Fite, Emerson David, 1874-1953.",/agents/people/5633
"Merriam, Charles Edward, 1874-1953.",/agents/people/5634
"Smith, Arthur Whitmore, 1874-1954.",/agents/people/5635
"Hanes, Clarence R. (Clarence Robert), 1874-1956",/agents/people/5636
"Jones, Jesse H. (Jesse Holman), 1874-1956.",/agents/people/5637
"Phillips, Thomas Wharton, 1874-1956.",/agents/people/5638
"Wood, L. Hollingsworth (Levi Hollingsworth), 1874-1956.",/agents/people/5639
"Zon, Raphael, 1874-1956.",/agents/people/5640
"Morgan, Angela, 1874-1957.",/agents/people/5641
"Perry, Stuart Hoffman, 1874-1957.",/agents/people/5642
"Upjohn, Gratia Clough, 1874-1957.",/agents/people/5643
"Stokes, Anson Phelps, 1874-1958.",/agents/people/5644
"Elliott, Edward C. (Edward Charles), 1874-1960.",/agents/people/5645
"Moseley, George Van Horn, 1874-1960.",/agents/people/5646
"Myers, Albert Cook, 1874-1960.",/agents/people/5647
"Rockefeller, John D. (John Davison), 1874-1960.",/agents/people/5648
"Van Koevering, Adrian, 1874-1960.",/agents/people/5649
"Cleven, N. Andrew N. (Nels Andrew Nelson), 1874-1961.",/agents/people/5650
"Ashurst, Henry Fountain, 1874-1962",/agents/people/5651
"Hoad, William Christian, 1874-1962.",/agents/people/5652
"Chapman, Herman Haupt, 1874-1963.",/agents/people/5653
"Frost, Robert, 1874-1963.",/agents/people/5654
"Hosmer, Ralph Sheldon, 1874-1963.",/agents/people/5655
"Hoover, Herbert, 1874-1964.",/agents/people/5656
"Churchill, Winston, Sir, 1874-1965.",/agents/people/5657
"Burgess, Thornton W. (Thornton Waldo), 1874-1965.",/agents/people/5658
"Erlanger, Joseph, 1874-1965.",/agents/people/5659
"Shotwell, James Thomson, 1874-1965.",/agents/people/5660
"Morrison, Charles Clayton, 1874-1966",/agents/people/5661
"Angell, Norman, Sir, 1874-1967.",/agents/people/5662
"Garden, Mary, 1874-1967.",/agents/people/5663
"Spence, Brent, 1874-1967.",/agents/people/5664
"Behner, Frederick G., 1874-1968.",/agents/people/5665
"Hammond, Emily V. (Emily Vanderbilt Sloane), 1874-1970",/agents/people/5666
"Libby, Frederick J. (Frederick Joseph), 1874-1970",/agents/people/5667
"Wade, Raymond J., Bishop, 1875-",/agents/people/5668
"Cramton, Louis C. (Louis Convers), b. 1875.",/agents/people/5669
"Gillette, Fredericka Botsford, 1875-",/agents/people/5670
"Gingerich, Solomon Francis, 1875-",/agents/people/5671
"Haynes, Harley Armand, 1875-",/agents/people/5672
"Huene, Friederich R. Freiherr von, b. 1875.",/agents/people/5673
"Jerome, James D., 1875-",/agents/people/5674
"Kraus, Edward Henry, 1875-",/agents/people/5675
"Miller, Guy Alonzo, 1875-",/agents/people/5676
"Ray, P. Orman (Perley Orman), b. 1875.",/agents/people/5677
"Wiley, Merlin, 1875-",/agents/people/5678
"LeRoy, James A. (James Alfred), 1875-1909.",/agents/people/5679
"Allin, Cephas Daniel, 1875-1927.",/agents/people/5680
"Daly, Arnold, 1875-1927.",/agents/people/5681
"Holbrook, Evans, 1875-1932.",/agents/people/5682
"Vestal, Albert Henry, 1875-1932.",/agents/people/5683
"Suzzallo, Henry, 1875-1933.",/agents/people/5684
"Harriman, Karl Edwin, 1875-1935.",/agents/people/5685
"Branch, Anna Hempstead, 1875-1937.",/agents/people/5686
"Coffman, Lotus Delta, 1875-1938.",/agents/people/5687
"Chrysler, Walter Percy, 1875-1940.",/agents/people/5688
"Murfin, James Orin, 1875-1940.",/agents/people/5689
"Mussey, Henry Raymond, 1875-1940.",/agents/people/5690
"Parsons, Elsie Worthington Clews, 1875-1941.",/agents/people/5691
"Sheppard, Morris, 1875-1941.",/agents/people/5692
"Keppel, Frederick P. (Frederick Paul), 1875-1943.",/agents/people/5693
"Lloyd, Lola Maverick, 1875-1944.",/agents/people/5694
"Priestley, Herbert Ingram, 1875-1944.",/agents/people/5695
"Connick, Charles Jay, 1875-1945.",/agents/people/5696
"Blake, Edward Everett, 1875-1947.",/agents/people/5697
"Spaulding, Oliver Lyman, 1875-1947",/agents/people/5698
"Taverner, Percy Algernon, 1875-1947.",/agents/people/5699
"Rogers, Edward Sidney, 1875-1949.",/agents/people/5700
"Wilbur, Ray L. (Ray Lyman), 1875-1949.",/agents/people/5701
"Stace, Arthur W. (Arthur William), 1875-1950.",/agents/people/5703
"Sauerbruch, Ferdinand, 1875-1951.",/agents/people/5704
"Charters, W. W. (Werrett Wallace), 1875-1952.",/agents/people/5705
"Voorhies, Paul Warren, 1875-1952.",/agents/people/5706
"Bethune, Mary McLeod, 1875-1955.",/agents/people/5707
"Mann, Thomas, 1875-1955.",/agents/people/5708
"Roberts, Owen J. (Owen Josephus), 1875-1955.",/agents/people/5709
"Smyser, Martin Mosser, 1875-1955.",/agents/people/5710
"Munro, William Bennett, 1875-1957.",/agents/people/5711
"Meyer, Eugene, 1875-1959.",/agents/people/5712
"Smith, Shirley Wheeler, 1875-1959.",/agents/people/5713
"Kreisler, Fritz, 1875-1962.",/agents/people/5714
"Walker, Louis Carlisle, 1875-1963.",/agents/people/5715
"Ward, Marcus Llewellyn, 1875-1963.",/agents/people/5716
"Foote, Henry Wilder, 1875-1964.",/agents/people/5717
"Marks, Jeannette Augustus, 1875-1964.",/agents/people/5718
"Rhee, Syngman, 1875-1965.",/agents/people/5719
"Schweitzer, Albert, 1875-1965.",/agents/people/5720
"Brown, Philip Marshall, 1875-1966",/agents/people/5721
"Grosvenor, Gilbert Hovey, 1875-1966.",/agents/people/5722
"Sloan, Alfred P. (Alfred Pritchard), 1875-1966.",/agents/people/5723
"Babson, Roger Ward, 1875-1967.",/agents/people/5725
"Brasch, Frederick E. (Frederick Edward), 1875-1967.",/agents/people/5726
"Hoffman, Clare Eugene, 1875-1967.",/agents/people/5727
"Nims, Katherine Norman, 1875-1967.",/agents/people/5728
"Raab, Irving T. (Irving Tomlinson), 1875-1969.",/agents/people/5729
"Waterman, Leroy, 1875-1972.",/agents/people/5730
"Kolberg, Marie Allmendinger, 1875-1973.",/agents/people/5731
"Kraus, Edward Henry, 1875-1973",/agents/people/5732
"Mott, Charles S., 1875-1973.",/agents/people/5733
"Mott, Charles Stewart, 1875-1973.",/agents/people/5734
"Bonner, Campbell, b. 1876.",/agents/people/5735
"Glaspie, Andrew Bird, 1876-",/agents/people/5736
"Hale, William J. (William Jay), b. 1876.",/agents/people/5737
"Hankinson, Thomas L. (Thomas Leroy), 1876-",/agents/people/5738
"Marsh, Pliny W., 1876-",/agents/people/5739
"Phillips, James Duncan, b. 1876.",/agents/people/5740
"Spill, William Ambrose, 1876-",/agents/people/5741
"Korff, S. A. (Sergei Aleksandrovich), baron, 1876-1924.",/agents/people/5742
"Alger, Frederick Moulton, 1876-1933.",/agents/people/5743
"Hankinson, Thomas Leroy, 1876-1935",/agents/people/5744
"Abbott, Horatio J. (Horatio Johnson), 1876-1936",/agents/people/5745
"Hankinson, Thomas Leroy, 1876-1937.",/agents/people/5746
"Whipple, Guy Montrose, 1876-1941.",/agents/people/5747
"Hedrick, E. R. (Earle Raymond), 1876-1943.",/agents/people/5748
"Bizzell, William Bennett, 1876-1944.",/agents/people/5749
"Cret, Paul Philippe, 1876-1945.",/agents/people/5750
"Friday, David, 1876-1945.",/agents/people/5751
"Kent, Ira Rich, 1876-1945.",/agents/people/5752
"Merriman, Roger Bigelow, 1876-1945.",/agents/people/5753
"Hooker, Donald Russell, 1876-1946.",/agents/people/5754
"Rufus, Will Carl, 1876-1946.",/agents/people/5755
"Tatlock, John S. P. (John Strong Perry), 1876-1948.",/agents/people/5756
"Hart, Joseph K. (Joseph Kinmont), 1876-1949",/agents/people/5757
"Schneidewind, Richard, 1876-1949.",/agents/people/5758
"Hinshaw, Virgil G. (Virgil Goodman), 1876-1952.",/agents/people/5759
"Creel, George, 1876-1953.",/agents/people/5760
"Woodruff, Roy Orchard, 1876-1953.",/agents/people/5761
"Bartelme, Philip George, 1876-1954.",/agents/people/5762
"Frank, Coleman Dudley, 1876-1954.",/agents/people/5763
"Emery, James A. (James Augustan), 1876-1955.",/agents/people/5764
"Adams, Walter Sydney, 1876-1956.",/agents/people/5765
"Brook, Jacob D. (Jacob Daniel), 1876-1956.",/agents/people/5766
"Jones, Edgar De Witt, 1876-1956.",/agents/people/5767
"Merrill, Elmer D. (Elmer Drew), 1876-1956.",/agents/people/5768
"Yerkes, Robert Mearns, 1876-1956.",/agents/people/5769
"Gannett, Frank E. (Frank Ernest), 1876-1957.",/agents/people/5770
"Michener, Earl C. (Earl Cory), 1876-1957.",/agents/people/5771
"Rinehart, Mary Roberts, 1876-1958.",/agents/people/5772
"Kroeber, A. L. (Alfred Louis), 1876-1960.",/agents/people/5773
"Singer, Charles Joseph, 1876-1960.",/agents/people/5774
"Olson, Culbert L. (Culbert Levy), 1876-1962",/agents/people/5775
"Trevelyan, George Macaulay, 1876-1962.",/agents/people/5776
"Blackney, William Wallace, 1876-1963.",/agents/people/5777
"Kibler, George, 1876-1963.",/agents/people/5778
"Huebsch, B. W. (Benjamin W.), 1876-1964.",/agents/people/5779
"Adenauer, Konrad, 1876-1967.",/agents/people/5780
"Hammaker, Wilbur Emery, 1876-1968.",/agents/people/5781
"Baxter, Percival Proctor, 1876-1969",/agents/people/5782
